"","LSOA21CD","distance_any_greenspace","distance_doorstop_greenspace","distance_local_greenspace","distance_neighbourhood_greenspace","distance_wider_greenspace","distance_district_greenspace","distance_subregional_greenspace","LSOA11CD"
"1204","E01018460",93.569794115,113.7496986,145.5392361,483.79201045,4576.1316035,8007.508808,11402.290895,"E01018460"
"1205","E01018461",83.424656665,83.424656665,433.14413095,617.74285755,4049.5768275,8046.200187,11276.733305,"E01018461"
"1206","E01018462",166.588056,275.173471,296.7403864,296.7403864,4010.285866,7042.380513,11207.5255,"E01018462"
"1207","E01018463",116.03485775,124.0094079,170.59463815,360.51984735,4052.8714375,6959.6620375,11651.69759,"E01018463"
"1208","E01018464",122.80714,152.62199745,405.5759173,810.70463495,3690.503362,6364.7683995,11205.834145,"E01018464"
"1209","E01018466",151.1922752,157.8047083,610.3541867,837.9107476,3557.163799,7747.070517,11522.80959,"E01018466"
"1210","E01018468",576.5115055,662.16929425,1197.3056755,1587.405172,1587.405172,5986.545097,12988.70778,"E01018468"
"1211","E01018469",271.4008619,308.9048316,821.1965756,1591.48365,1591.48365,6164.447133,13308.29539,"E01018469"
"1212","E01018470",229.1084051,1084.515837,1116.479176,1926.869861,1926.869861,7541.317463,12546.59954,"E01018470"
"1213","E01018471",294.9371865,301.6919307,807.0777314,1530.15895,1530.15895,6159.174124,13331.00829,"E01018471"
"1214","E01018472",74.20495096,80.7193515,80.7193515,1277.507458,4876.152207,8775.75601,10731.87519,"E01018472"
"1215","E01018473",97.052569635,99.4214167,108.1674115,1516.833079,4658.825033,8880.9763535,10360.566285,"E01018473"
"1216","E01018474",144.5062789,194.2156708,199.6697178,1784.4123,4370.328206,8809.05838,10113.4906,"E01018474"
"1217","E01018475",151.92761315,319.66162875,320.82398495,1907.546969,5229.099407,9044.4320665,10348.864285,"E01018475"
"1218","E01018476",142.887617,250.0708017,250.0708017,346.1927014,4492.578539,7529.901219,11945.96645,"E01018476"
"1219","E01018477",322.6590464,455.4875411,849.1981209,1016.02907,3845.129405,7104.39277,11650.79647,"E01018477"
"1220","E01018478",406.2241675,757.4779718,807.7291645,912.2089251,4255.752112,7515.015477,11927.18881,"E01018478"
"1221","E01018479",236.2624394,467.61125645,467.61125645,1066.591027,4885.631657,8095.526301,11692.100825,"E01018479"
"1222","E01018481",1465.974713,1796.053335,3786.911614,5806.687294,5823.293237,16353.35023,15564.83748,"E01018481"
"1223","E01018482",291.2795226,291.2795226,330.1041918,431.0642878,1981.1088,8905.693799,12438.75616,"E01018482"
"1224","E01018483",137.6701564,150.7920502,225.3336993,229.8812085,2362.971011,8426.091942,11995.35301,"E01018483"
"1225","E01018484",154.2581411,154.2581411,154.2581411,1360.568191,3727.124777,8690.878484,10749.52151,"E01018484"
"1226","E01018485",249.2329795,329.3350821,476.119781,815.7321624,3068.082294,8160.020151,11473.2826,"E01018485"
"1227","E01018486",309.9397403,310.9415572,862.6858285,1101.524912,3739.668982,5744.33155,10056.29088,"E01018486"
"1228","E01018487",175.8541931,176.0015353,1017.165115,1172.376832,3527.982991,6110.226305,10162.47542,"E01018487"
"1229","E01018488",250.3954907,446.64436375,733.5720709,853.10933735,2993.2984585,6406.074262,9951.115563,"E01018488"
"1230","E01018489",151.4112988,146.168269,704.4720917,822.55902785,3461.14979,6023.9294575,9729.825916,"E01018489"
"1231","E01018490",244.8337907,293.5507818,335.83416785,1159.304991,1455.553488,6639.211357,10326.137205,"E01018490"
"1232","E01018491",190.7140615,396.1265987,886.753806,1535.396645,1711.652536,6713.134566,9224.551576,"E01018491"
"1233","E01018492",377.23803315,556.99441045,556.99441045,669.10441735,1980.61828,6261.5584785,10643.59247,"E01018492"
"1234","E01018493",247.02284795,635.36589315,1621.5554305,2087.641223,3857.350581,3940.0026625,9401.7242685,"E01018493"
"1235","E01018494",204.6567768,1027.297272,1393.086342,1437.377771,3805.305795,3843.129025,10251.48474,"E01018494"
"1236","E01018495",204.4204638,397.6268589,1134.026355,2693.442925,3803.442566,3819.422518,8958.277633,"E01018495"
"1237","E01018496",121.5175161,359.2395094,508.5947884,832.9535357,2502.062823,7098.678392,10713.60588,"E01018496"
"1238","E01018497",106.870564,120.352839,847.9612492,1046.667125,3309.284714,6604.379109,10434.76785,"E01018497"
"1239","E01018498",134.45310905,137.44816715,148.1120488,341.72103125,2657.8444325,7643.618636,11328.860405,"E01018498"
"1240","E01018499",325.9771768,548.97495615,1250.1213525,1624.450518,3243.430055,6498.4588425,12138.733005,"E01018499"
"1241","E01018500",148.2509623,163.01089675,849.90990145,1370.9050765,2978.8723305,6155.2323775,11829.254545,"E01018500"
"1242","E01018501",180.5287482,198.759399,968.9338254,1476.186373,3050.2421135,5717.930523,11267.308765,"E01018501"
"1243","E01018502",485.2997819,851.0378818,1874.458101,2069.129696,2154.345573,5143.184012,11790.57422,"E01018502"
"1244","E01018503",278.3101035,413.7489837,454.8280054,501.9592309,2333.142782,8750.238786,9820.940864,"E01018503"
"1245","E01018504",133.8919927,158.1644041,196.0040329,259.3817741,1593.893029,8630.128053,10007.35431,"E01018504"
"1246","E01018505",567.4065091,751.2753364,858.4290446,926.9320396,2240.423322,5863.350645,10238.15475,"E01018505"
"1247","E01018506",197.7690343,218.2728976,218.2728976,218.2728976,2883.907752,5354.185426,10622.76546,"E01018506"
"1248","E01018507",489.7935827,504.43645045,504.43645045,504.43645045,2593.746898,5619.2706365,10371.335905,"E01018507"
"1249","E01018508",126.7053754,258.2451179,753.0801789,1959.747192,1959.747192,6250.408278,8491.75317,"E01018508"
"1250","E01018509",103.1819134,173.541121,967.0031332,1995.73414,1997.088217,6132.435913,8638.02581,"E01018509"
"1251","E01018510",186.89406265,220.6216217,404.41540455,406.5484896,1031.7410835,8069.366351,11859.277385,"E01018510"
"1252","E01018511",225.3812901,225.3812901,279.8627809,437.8583866,1453.573636,7529.325131,11364.876795,"E01018511"
"1253","E01018512",314.733299,367.38341285,367.38341285,443.7624872,1925.4476315,7436.8569975,11098.691775,"E01018512"
"1254","E01018513",362.9868525,461.1877309,461.1877309,605.7456146,2346.317297,6574.413398,10490.92411,"E01018513"
"1255","E01018514",1123.7552215,1189.1237625,1636.580275,5392.7382815,4967.9334135,13232.124165,13698.10871,"E01018514"
"1256","E01018515",1467.945029,1496.890686,2482.480459,3309.895292,3309.895292,3312.40972,9726.90508,"E01018515"
"1257","E01018516",289.562767,309.9288419,651.1551057,3177.727568,3889.544691,3889.544691,8784.668275,"E01018516"
"1258","E01018518",384.2256551,432.6929413,904.4818919,904.4818919,904.4818919,8125.391372,10521.83424,"E01018518"
"1259","E01018519",262.3539429,568.4955849,642.8066115,709.9868472,709.9868472,3368.114915,8704.49104,"E01018519"
"1260","E01018520",202.7239625,426.7150534,826.0302549,880.3114638,880.3114638,3564.10857,8900.484694,"E01018520"
"1261","E01018521",89.7538353,95.72999486,318.5675146,318.5675146,318.5675146,4049.9414,9386.317525,"E01018521"
"1262","E01018522",197.6588823,197.6588823,229.7944085,1134.226144,1134.226144,4481.167881,9817.544006,"E01018522"
"1263","E01018523",124.47859135,124.4939639,124.4939639,1133.255549,1133.255549,4819.052352,10155.428475,"E01018523"
"1264","E01018524",138.2613062,140.3246252,178.4220944,890.1883291,890.1883291,4161.51001,9497.886135,"E01018524"
"1265","E01018525",204.4741112,283.7340864,283.7340864,899.2729967,899.2729967,3648.0909645,8984.4670885,"E01018525"
"1266","E01018526",232.65999435,385.9116594,395.65665635,611.63520395,611.63520395,4840.310364,10176.68649,"E01018526"
"1267","E01018527",135.2801789,444.2140196,582.2715131,1213.156219,1213.156219,5288.316147,10624.69227,"E01018527"
"1268","E01018528",215.7453857,369.0780537,1107.748545,1364.442831,1364.442831,6321.282107,11657.65823,"E01018528"
"1269","E01018529",300.7841188,390.0626237,629.989901,1606.658128,1606.658128,6083.191715,11419.89625,"E01018529"
"1270","E01018530",421.8644802,573.30368435,1597.0113375,1597.8087205,1597.8087205,6629.920789,12178.16699,"E01018530"
"1271","E01018531",210.83652,341.6006432,803.7640365,842.0630125,842.0630125,5955.142817,11291.51894,"E01018531"
"1272","E01018532",161.45425265,176.8086621,484.49711885,527.3411258,527.3411258,6209.4572875,8705.522809,"E01018532"
"1273","E01018533",344.81691305,506.2560662,528.8300041,528.8300041,528.8300041,6161.4075835,8657.4731045,"E01018533"
"1274","E01018534",112.1982358,139.1388071,414.2825417,536.430598,536.430598,5324.440676,7820.506197,"E01018534"
"1275","E01018535",230.2921674,348.2692358,996.1908601,1241.6440345,1241.6440345,4733.55554,7229.621061,"E01018535"
"1276","E01018536",159.0430704,268.2072308,322.1563111,386.5928838,386.5928838,5264.157722,8508.243426,"E01018536"
"1277","E01018537",180.566702,257.26749085,282.3676917,404.8451179,404.8451179,5639.1867025,8384.878769,"E01018537"
"1278","E01018538",238.2093787,275.6080971,275.6080971,701.33942975,701.33942975,4279.739262,9616.1153865,"E01018538"
"1279","E01018539",269.9970917,269.9970917,269.9970917,1109.693382,1109.693382,4724.751941,10061.12806,"E01018539"
"1280","E01018540",192.15577905,202.28917415,315.1627661,733.02812165,733.02812165,4937.4264295,10273.80255,"E01018540"
"1281","E01018541",152.2174473,159.4235829,165.12024855,1323.562872,1323.562872,5511.628534,10848.00466,"E01018541"
"1282","E01018542",91.07327528,127.1906484,148.0863354,720.4291962,720.4291962,5170.817722,10507.19385,"E01018542"
"1283","E01018543",155.2771986,245.0801995,552.0040632,719.4945619,719.4945619,5560.571714,10896.94784,"E01018543"
"1284","E01018544",203.8216495,625.446333,1221.146707,1221.146707,1221.146707,7445.350395,9556.483931,"E01018544"
"1285","E01018545",181.7536263,379.1675218,738.4673226,738.4673226,738.4673226,6895.196562,9006.330098,"E01018545"
"1286","E01018546",105.6243867,107.16382025,173.13679385,288.9521175,288.9521175,4338.9957925,9675.371917,"E01018546"
"1287","E01018547",172.9314022,177.7578631,193.8037615,241.0193362,241.0193362,5120.595126,10456.97125,"E01018547"
"1288","E01018548",98.35856587,102.45176175,128.93665765,189.1887242,209.61233385,4449.243612,9785.6197365,"E01018548"
"1289","E01018549",128.33254375,153.49192515,268.659459,288.8603398,288.8603398,5516.056531,10852.43266,"E01018549"
"1290","E01018550",52.16365261,101.5581913,101.5581913,1113.340853,1113.340853,5066.790862,10403.16699,"E01018550"
"1291","E01018551",168.153553,177.6039917,179.3284396,930.28654,930.28654,5185.235396,10521.61152,"E01018551"
"1292","E01018552",616.75611545,656.08652695,1009.013855,2195.552344,2195.552344,5149.225248,10156.47634,"E01018552"
"1293","E01018553",125.9153325,126.7416008,389.5392688,610.3427171,610.3427171,4574.441266,9910.81739,"E01018553"
"1294","E01018554",447.23396095,583.3343634,807.73697205,1009.3932515,1009.3932515,4459.7927905,9796.168915,"E01018554"
"1295","E01018555",238.5004315,354.1284495,911.1387684,1526.720652,1526.720652,5060.990995,10397.36712,"E01018555"
"1296","E01018556",151.5863158,214.65329575,242.32289395,1853.8877715,1853.8877715,5679.9196705,11016.295795,"E01018556"
"1297","E01018557",108.50613175,129.39687525,129.39687525,1472.529147,1472.529147,5101.496279,10437.872405,"E01018557"
"1298","E01018558",129.634391,204.2332564,204.2332564,1287.190778,1287.190778,5309.788067,10646.16419,"E01018558"
"1299","E01018559",206.7800293,206.7800293,321.7137482,1736.614346,1736.614346,5635.061948,10971.43807,"E01018559"
"1300","E01018560",228.00709395,504.68964285,727.0077854,2016.8665555,2016.8665555,5907.9353025,11454.84145,"E01018560"
"1301","E01018561",181.86752775,205.79297845,757.74600485,2283.3209935,2283.3209935,5602.481927,11209.84585,"E01018561"
"1302","E01018562",282.2826376,332.4413808,1254.177948,1584.107457,1584.107457,4496.435946,9832.81207,"E01018562"
"1303","E01018565",149.901654,186.7698569,270.61927525,270.61927525,270.61927525,4517.005965,9853.3820895,"E01018565"
"1304","E01018566",175.1521221,175.1521221,178.2151718,311.87455825,311.87455825,5033.2148835,10369.591005,"E01018566"
"1305","E01018567",197.1993343,212.8211102,236.5091298,319.5198118,319.5198118,5255.391053,10591.76718,"E01018567"
"1306","E01018568",177.1055277,177.1055277,177.1055277,193.1708121,193.1708121,5619.936509,10956.31263,"E01018568"
"1307","E01018569",695.7753397,695.7753397,749.2618549,774.2400591,774.2400591,8333.665063,10638.76739,"E01018569"
"1308","E01018570",443.2798788,656.6604794,661.9774896,661.9774896,693.116798,7622.94631,11466.56907,"E01018570"
"1309","E01018571",195.4942287,195.4942287,272.1083282,650.4686842,650.4686842,7428.873951,9924.939472,"E01018571"
"1310","E01018572",188.6125044,240.6483819,387.139799,735.9138452,735.9138452,12553.07701,9232.228851,"E01018572"
"1311","E01018573",224.5671452,408.9380804,479.4502297,1587.453306,1587.453306,12526.14257,8803.71748,"E01018573"
"1312","E01018574",119.1257738,148.0755591,215.0932724,1232.802212,1232.802212,12275.02408,8582.537588,"E01018574"
"1313","E01018575",442.0377412,678.78304205,678.78304205,2351.6436515,2351.6436515,10005.30503,10383.20397,"E01018575"
"1314","E01018576",216.1224426,217.673169,413.7611971,1961.851166,1961.851166,9301.350138,10307.23688,"E01018576"
"1315","E01018577",367.0803381,493.857831,721.6545443,2405.685799,2405.685799,9301.714184,10059.94076,"E01018577"
"1316","E01018578",342.7326967,534.7825364,534.7825364,1829.623209,1829.623209,9881.100453,10623.56295,"E01018578"
"1317","E01018579",232.45884535,242.9497631,242.9497631,1331.2664145,1331.2664145,9448.0264135,10292.44498,"E01018579"
"1318","E01018580",437.2829134,505.5256048,1400.870484,4051.288003,4062.471916,10843.49291,7067.814049,"E01018580"
"1319","E01018581",298.8965268,414.01095745,1478.188644,2988.0570365,3428.8037905,12451.84742,8676.168565,"E01018581"
"1320","E01018582",292.27408015,303.1172314,496.5388523,974.4922737,1912.1932895,10890.588075,8192.19693,"E01018582"
"1321","E01018583",192.5764946,364.791787,366.72778365,785.8855324,967.34963515,10090.629155,8538.0418535,"E01018583"
"1322","E01018584",326.0651216,366.7670563,367.93448405,533.95009175,1201.3589915,10424.59193,8244.622252,"E01018584"
"1323","E01018585",183.4775079,333.4100207,1104.530296,1104.530296,1104.530296,7949.015293,6908.188175,"E01018585"
"1324","E01018586",200.7125037,234.7384208,1012.291602,1505.404154,1558.983023,7456.374259,6421.292568,"E01018586"
"1325","E01018587",207.3897284,297.7364263,653.1998001,703.9578483,703.9578483,8004.905796,6964.078678,"E01018587"
"1326","E01018588",142.4798093,230.0831684,671.5851572,671.5851572,942.8244098,11403.55095,8741.627577,"E01018588"
"1327","E01018589",223.7736695,288.4563336,431.4314585,432.9190644,432.9190644,11512.70412,8850.780756,"E01018589"
"1328","E01018590",304.10945985,409.09526895,814.5396383,814.5396383,875.1120947,12088.11323,9426.1898615,"E01018590"
"1329","E01018591",713.3416014,1377.111555,2535.9529135,4302.140702,4863.031577,11548.70298,11131.276055,"E01018591"
"1330","E01018592",236.37076115,310.05726025,320.81302825,510.057517,510.057517,9345.4595965,8081.8973375,"E01018592"
"1331","E01018593",197.97996885,277.67158575,798.25521395,1610.440305,1703.5052615,10149.297865,8308.239845,"E01018593"
"1332","E01018594",169.9673814,199.0674422,199.0674422,974.4394019,974.4394019,9792.621014,7724.637759,"E01018594"
"1333","E01018595",148.01050875,282.6951412,290.17656055,940.7688207,940.7688207,9408.094247,8375.525956,"E01018595"
"1334","E01018596",201.67706775,432.2963379,652.03885315,1328.59276,1529.6066815,10166.82602,8269.088302,"E01018596"
"1335","E01018598",1031.269121,1253.461096,1553.387157,1592.391094,2573.374088,5579.793905,11195.94334,"E01018598"
"1336","E01018599",172.56474745,277.97012925,277.97012925,277.97012925,277.97012925,9370.1588805,11642.199135,"E01018599"
"1337","E01018600",288.8250002,383.1946635,409.5751511,623.2186445,1295.806306,10916.89488,9181.070984,"E01018600"
"1338","E01018601",216.16550875,509.5746102,523.1281393,616.26196385,704.75236755,11384.439375,9080.4308595,"E01018601"
"1339","E01018602",136.66713955,243.3613467,284.6791508,405.5074771,439.41467215,10640.331595,9017.314482,"E01018602"
"1340","E01018603",581.2558506,692.7623232,776.7339173,807.2745938,1363.816294,10722.74218,13015.71524,"E01018603"
"1341","E01018604",197.24929,304.3772426,308.83984775,308.83984775,955.3679109,9987.169436,13613.19657,"E01018604"
"1342","E01018605",217.8077383,225.2346239,225.2346239,297.1005659,356.2077316,10110.285325,13786.322285,"E01018605"
"1343","E01018606",104.504046,125.652069,132.2511025,232.4393741,515.275399,10386.10958,13247.55252,"E01018606"
"1344","E01018607",768.694665,895.36000575,956.8553428,1570.9017325,1973.297906,11063.91061,12580.939185,"E01018607"
"1345","E01018608",214.5174466,294.4003242,501.0658599,1398.140217,1567.494542,11530.91509,12543.62589,"E01018608"
"1346","E01018609",351.6261273,491.897751,582.0971629,1723.605055,1892.340066,11951.11028,12977.90733,"E01018609"
"1347","E01018610",310.43638245,339.5850251,501.77337665,1244.282482,1413.017493,11459.341185,12852.85952,"E01018610"
"1348","E01018611",225.4699465,252.3539475,252.3539475,2372.25785,2540.992861,12611.02576,13541.17287,"E01018611"
"1349","E01018612",130.8985036,160.0959607,160.0959607,887.8832944,887.8832944,9449.330216,9156.583945,"E01018612"
"1350","E01018613",152.1190601,152.1190601,152.1190601,433.0127888,433.0127888,10034.35346,9165.528405,"E01018613"
"1351","E01018614",171.4496569,214.5145306,446.8986648,772.063981,2108.588146,8655.853989,8916.775252,"E01018614"
"1352","E01018615",261.2817509,261.319549,363.2302379,615.36056855,1857.8594945,6977.6374935,7612.107276,"E01018615"
"1353","E01018616",210.5905291,211.7821346,215.2629385,420.5023004,2239.406327,7918.01473,8214.194346,"E01018616"
"1354","E01018617",101.0268465,105.2840267,105.2840267,209.20268955,2283.3099805,8025.723324,8596.815778,"E01018617"
"1355","E01018618",116.079629,124.9342647,212.698884,212.698884,1417.891407,9176.284,9543.899323,"E01018618"
"1356","E01018619",149.6872371,184.4453964,325.0662783,564.2890476,2272.291094,9696.797713,9896.19312,"E01018619"
"1357","E01018620",187.4210799,187.4210799,474.3202195,479.5162315,1369.823868,8912.247279,9285.180563,"E01018620"
"1358","E01018621",123.86190245,141.99922525,176.43451795,647.67983805,2136.101665,9238.396681,9478.375409,"E01018621"
"1359","E01018622",169.276362,360.282157,360.282157,751.4825096,1943.873927,7195.660433,7475.153018,"E01018622"
"1360","E01018623",417.7399194,464.8169762,464.8169762,605.6347868,1888.549104,7638.566428,7467.902927,"E01018623"
"1361","E01018624",327.5503208,456.7901821,483.5738682,762.1653754,1524.719227,6769.932857,7065.626067,"E01018624"
"1362","E01018625",249.8313964,251.9021344,251.9021344,280.128988,1518.936243,7301.713014,7108.958851,"E01018625"
"1363","E01018627",130.2937081,255.8062697,436.60432095,437.08144385,754.83935075,6687.372593,6576.504695,"E01018627"
"1364","E01018628",421.01212525,468.02299925,697.6923363,782.5109749,782.5109749,6376.042656,7222.1448505,"E01018628"
"1365","E01018629",99.43701686,136.6935703,160.6319586,1327.277398,1509.093309,6273.118788,7055.712002,"E01018629"
"1366","E01018630",192.2343729,226.5166013,702.283034,1791.754234,1818.349838,6532.357754,7376.776321,"E01018630"
"1367","E01018631",213.30956925,287.091312,933.2540088,1900.577996,2013.6169135,6807.496139,7651.914706,"E01018631"
"1368","E01018632",449.2134792,536.37024005,538.42352485,954.96487375,2373.36963,7980.618688,7972.1632485,"E01018632"
"1369","E01018633",560.672694,564.4396655,564.4396655,1310.478545,2612.604883,8486.6020515,8317.889166,"E01018633"
"1370","E01018634",586.7616718,586.7616718,586.7616718,1653.230102,2719.71623,8885.830902,8660.379996,"E01018634"
"1371","E01018635",104.5922857,149.3298959,149.3298959,183.7633479,1112.332783,7078.531257,6833.585859,"E01018635"
"1372","E01018636",188.1941641,228.5391371,248.3591468,859.0066498,1825.942607,8326.033196,8100.58229,"E01018636"
"1373","E01018637",277.39737415,317.91370915,509.9354449,834.8157788,1499.3259845,8382.340666,8153.5029045,"E01018637"
"1374","E01018638",214.9564897,390.348414,1367.779298,1367.779298,1548.600389,8582.504531,8043.15681,"E01018638"
"1375","E01018639",155.9943675,227.3231283,348.8872315,348.8872315,599.339295,7081.002218,6951.79015,"E01018639"
"1376","E01018640",148.7326834,209.419678,271.9306726,271.9306726,735.8946856,7550.787273,7343.078666,"E01018640"
"1377","E01018641",194.9582788,773.5032854,811.6409429,856.7251669,856.7251669,7950.883511,8795.302078,"E01018641"
"1378","E01018642",150.3215867,170.4812112,188.1970512,505.1803891,505.1803891,7940.565628,8784.984194,"E01018642"
"1379","E01018643",198.2542271,257.0302115,296.9324608,315.9422878,315.9422878,8442.774845,9287.193412,"E01018643"
"1380","E01018644",338.7367844,440.0281007,456.1215097,884.6975512,986.1642338,7462.350239,8306.768805,"E01018644"
"1381","E01018645",211.57698235,216.26527715,216.26527715,1522.136319,2874.9544345,8792.7096685,8745.9761455,"E01018645"
"1382","E01018646",299.503909,299.503909,299.503909,1768.9121825,3120.2100355,9295.4638175,9088.656774,"E01018646"
"1383","E01018647",151.3111428,267.07930125,267.07930125,1111.752351,2533.685811,8994.7452485,9085.0123885,"E01018647"
"1384","E01018648",616.4685668,996.8968901,1261.354564,1443.76889,1494.111133,9669.198794,14485.48061,"E01018648"
"1385","E01018649",869.1090911,1319.298804,2084.786025,2711.786289,2827.632241,13469.63866,10851.71984,"E01018649"
"1386","E01018650",241.2526351,418.9146457,1898.216255,3861.724258,4005.817978,14229.56167,13133.83832,"E01018650"
"1387","E01018651",254.8867946,270.7986134,290.7948357,762.8304845,843.3925565,9589.089707,9692.282586,"E01018651"
"1388","E01018652",154.347456,207.2133741,207.2133741,291.2830388,311.321317,11434.14382,9562.808781,"E01018652"
"1389","E01018653",230.5768434,257.847849,274.42026395,293.03301965,1068.868686,11805.43551,9293.688055,"E01018653"
"1390","E01018654",709.3421682,1245.303777,2451.717941,3230.963665,4633.892826,12498.65609,11970.92567,"E01018654"
"1391","E01018655",125.67820425,243.9127017,352.630636,717.9177096,1491.2932595,12680.38203,11308.1442,"E01018655"
"1392","E01018657",177.0201481,185.7253609,825.3045539,1319.589133,2078.816726,13265.82776,10486.92599,"E01018657"
"1393","E01018658",258.3391791,258.3391791,512.775224,1488.790446,1850.162371,13515.35486,10737.52207,"E01018658"
"1394","E01018659",318.90026525,465.03538155,465.03538155,488.2736202,1221.247648,12198.619915,11649.390035,"E01018659"
"1395","E01018661",241.37571315,340.8107932,816.2362087,902.53803095,902.53803095,12685.626065,11660.344575,"E01018661"
"1396","E01018662",537.6204112,537.6204112,537.6204112,1311.573478,1314.8126585,11519.182205,10622.40472,"E01018662"
"1397","E01018663",256.1340128,258.15312165,615.3322254,1163.7537495,2049.8668345,12797.29397,11126.85416,"E01018663"
"1398","E01018664",271.7606903,429.12347745,462.24889555,738.63085905,1779.028687,12259.09387,11616.956455,"E01018664"
"1399","E01018665",216.5670739,229.5020813,229.5020813,1144.070082,1215.402064,11938.38337,11065.36117,"E01018665"
"1400","E01018666",304.6791691,319.54743225,340.3216388,340.3216388,382.85289375,10820.363125,10755.203075,"E01018666"
"1401","E01018667",256.0579408,294.6307803,960.1888153,960.1888153,960.1888153,11128.40979,11311.9008,"E01018667"
"1402","E01018668",597.8250418,709.289692,1024.9696425,1433.793878,2178.0788115,12840.3136,11187.605335,"E01018668"
"1403","E01018669",369.1430363,982.1971624,1471.205227,1984.6292815,2043.727997,7175.1753365,10181.451885,"E01018669"
"1404","E01018670",355.8848105,373.6739395,922.7817272,939.8707656,975.5018512,7886.239723,9534.547632,"E01018670"
"1405","E01018671",200.638963,221.7190443,258.9585884,1408.488496,1408.488496,1456.718553,9841.310274,"E01018671"
"1406","E01018672",234.5752764,454.2744049,596.1481611,1970.663574,1970.663574,2018.89363,10144.51937,"E01018672"
"1407","E01018673",91.51275367,92.16239609,227.2942235,1165.664967,1165.664967,1213.895024,9333.66373,"E01018673"
"1408","E01018674",135.92813905,442.3660684,469.53205975,1485.365937,1485.365937,1533.906738,9566.453893,"E01018674"
"1409","E01018675",203.2558773,1185.534421,1216.212624,1242.31434,1242.31434,1242.31434,9440.507777,"E01018675"
"1410","E01018676",224.24515095,345.76338405,466.1141225,1623.1477995,1623.1477995,5474.3412935,5526.7745305,"E01018676"
"1411","E01018677",319.3207329,365.99291515,1190.030574,1955.7249925,1955.7249925,3531.221318,3784.527027,"E01018677"
"1412","E01018678",327.99685425,473.10625755,509.0246289,801.07529845,801.07529845,5743.7493415,6014.230246,"E01018678"
"1413","E01018679",200.8444462,441.0927705,869.6802564,1364.456858,1364.456858,5156.495331,5506.503522,"E01018679"
"1414","E01018680",785.7051108,815.1930405,2231.899274,2959.256717,3250.300788,5254.654381,11233.72118,"E01018680"
"1415","E01018681",200.1621441,304.7689742,1698.088537,1698.088537,1698.088537,5324.34604,11266.26242,"E01018681"
"1416","E01018682",124.7673924,220.54968165,1600.2640955,1610.4921205,1610.4921205,4926.5566625,10877.96729,"E01018682"
"1417","E01018683",228.9075432,245.6688961,1477.291482,2245.921567,2245.921567,3637.795772,9591.619859,"E01018683"
"1418","E01018684",296.7777175,461.6577552,1306.018181,1380.457224,1497.856129,1931.605212,2039.793906,"E01018684"
"1419","E01018685",152.0630783,266.96830155,266.96830155,2973.023074,3171.137606,4204.220394,5821.459967,"E01018685"
"1420","E01018686",289.1846823,437.0960798,486.4617546,3184.187323,3394.139484,3915.147672,5840.450426,"E01018686"
"1421","E01018687",292.8772341,434.2318229,936.1814167,3128.375608,4245.588463,4502.524098,4628.688857,"E01018687"
"1422","E01018688",136.2484131,169.8187101,345.715501,2499.589758,3674.39644,4872.72226,5335.686077,"E01018688"
"1423","E01018689",158.3735994,196.0949894,224.788411,2064.770249,3947.206497,5319.833713,5739.776612,"E01018689"
"1424","E01018690",268.57202665,450.1826152,568.2712294,2618.763314,4239.574158,4526.110026,4537.848651,"E01018690"
"1425","E01018691",172.4558176,220.5315753,658.2077719,933.8167677,951.7157248,2963.352095,9218.563521,"E01018691"
"1426","E01018692",540.2402799,688.0437237,863.2706144,1073.168314,1290.972668,4973.326181,8509.600998,"E01018692"
"1427","E01018693",287.3439996,414.94473815,559.6626644,935.9322168,1450.160671,3542.157455,9077.19528,"E01018693"
"1428","E01018694",241.41663455,601.2375055,794.911018,1619.441076,1628.494357,3633.410154,9732.7187455,"E01018694"
"1429","E01018695",223.2055713,231.9456454,232.9739928,541.0165006,541.0165006,5674.187333,5788.392334,"E01018695"
"1430","E01018696",183.0251776,680.8889411,1504.285421,1896.500166,2267.50917,5793.732639,6177.98828,"E01018696"
"1431","E01018697",144.86815255,279.6653431,571.32383745,1380.825712,1380.825712,5726.3373435,5895.6926665,"E01018697"
"1432","E01018698",226.4461522,412.9085532,645.532433,2373.121349,2386.690219,2386.690219,2390.549302,"E01018698"
"1433","E01018699",202.6487998,302.23786035,356.08498955,2112.555615,2112.555615,2431.6580935,8385.4821805,"E01018699"
"1434","E01018700",121.06527365,667.1791695,709.0878241,1811.586581,1811.586581,2609.5242645,8563.348351,"E01018700"
"1435","E01018701",99.22008129,144.22710635,346.70208265,2433.259903,2465.010049,2566.5924115,8521.0591175,"E01018701"
"1436","E01018702",123.78844185,619.14216465,1329.5451965,2089.589396,2089.589396,3258.7031195,9212.5272065,"E01018702"
"1437","E01018703",207.8861562,495.7811294,505.2763956,1603.953906,1685.539669,2063.755521,8017.717603,"E01018703"
"1438","E01018704",232.90974765,332.59725965,1295.314666,1295.314666,2419.486195,2419.486195,9553.7575795,"E01018704"
"1439","E01018705",275.31647445,274.3603248,1282.42695,1282.42695,2498.898975,2498.898975,10299.16082,"E01018705"
"1440","E01018706",154.9835634,193.4430503,1991.733633,1991.733633,2972.538205,2972.538205,9817.380297,"E01018706"
"1441","E01018707",427.5400934,618.3539857,1179.199049,1195.696417,1235.044519,3095.462233,4086.521801,"E01018707"
